Loyalty#,Customer Name,Province or State,City,Latitude,Longitude,Gender,Education,Location Code,Marital Status,LoyaltyStatus,EnrollmentDateOpening,EnrollmentType,Status,MembershipMonths,CLV_log,Income_log,NumFlights_Total,NumFlightsWithCompanions_Total,PointsAccumulated_Total,PointsRedeemed_Total,CompainFlights%,behavior_cluster,value_cluster,final_cluster
466754,Lili Outley,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,female,Bachelor,Urban,Married,Nova,2020-11-28,Standard,Active,0.1625,0.3205212067634986,0.9074595978752097,0.21929824561403508,0.05,0.20256268617274473,0.0,0.10153846153846154,1,1,2
994763,Carlie Blocklinger,Ontario,Thunder Bay,0.30423374392713143,0.5563127033672364,female,College,Suburban,Single,Nova,2019-04-21,Standard,Active,0.4,0.3205510678203778,0.0,0.26900584795321636,0.32,0.3344278214920891,0.1886186531253293,0.5292307692307693,1,2,0
789444,Melony Ariza,Saskatchewan,Regina,0.42062330601303666,0.3696425137673831,male,College,Rural,Married,Nova,2019-03-04,Standard,Active,0.41250000000000003,0.32059066198320707,0.0,0.5789473684210527,0.42,0.5508039741939686,0.7223381888795781,0.32461538461538464,0,2,0
615054,Wilfredo Wisotzkey,Ontario,Toronto,0.03767991951405314,0.676108482215798,female,Bachelor,Rural,Single,Nova,2016-06-11,Standard,Cancelled,0.7375,0.3206276554853127,0.9571961944445432,0.4122807017543859,0.33,0.3945255840351509,0.18662408237200878,0.35692307692307695,1,0,1
324066,Owen Turello,Ontario,Ottawa,0.13738000291380414,0.7208717348149895,female,College,Rural,Married,Nova,2021-07-07,Standard,Active,0.0625,0.32122675793719146,0.0,0.08187134502923976,0.0,0.029838188556570257,0.0,0.0,1,2,0
834550,Gregorio Hobell,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,male,College,Suburban,Married,Nova,2019-06-25,Standard,Active,0.375,0.3213154927563666,0.0,0.39181286549707606,0.53,0.39387518173212016,0.6588305543150469,0.6046153846153846,0,2,0
335671,Honey Dueck,Ontario,Toronto,0.03767991951405314,0.676108482215798,male,College,Rural,Married,Nova,2016-08-01,Standard,Active,0.8,0.3214100304366019,0.0,0.7076023391812866,0.71,0.7137498304488814,0.3057237908385226,0.44923076923076927,0,2,0
997741,Kristen Giannotti,Ontario,Toronto,0.03767991951405314,0.676108482215798,male,College,Suburban,Single,Nova,2020-10-12,Standard,Active,0.17500000000000002,0.3214495209818282,0.0,0.20175438596491227,0.14,0.25506259279676635,0.09260327862271754,0.3076923076923077,1,2,0
322451,Edward Zaldana,Ontario,Trenton,0.06293343400842488,0.6980514440702621,male,Bachelor,Urban,Married,Nova,2019-03-10,Standard,Active,0.41250000000000003,0.32156343425543676,0.9792499810991581,0.5233918128654971,0.41000000000000003,0.6333830215230928,0.16977685896503106,0.3507692307692308,0,0,1
967150,Karin Slaymaker,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,male,Bachelor,Urban,Married,Nova,2018-07-29,Standard,Active,0.5125000000000001,0.32156343425543676,0.9792499810991581,0.5087719298245614,0.45,0.48537086270698215,0.17449357974017896,0.3953846153846154,0,0,1
486956,Wendolyn Oya,British Columbia,Whistler,0.40208005473982533,0.14693774291158257,male,Bachelor,Suburban,Single,Nova,2018-01-28,Standard,Active,0.5875,0.3216514310416456,0.8854266332816395,0.587719298245614,0.84,0.6174661382194759,0.07812696007346043,0.64,0,0,1
288451,Kelley Vinci,Nova Scotia,Halifax,0.09381017332624264,0.8680823807735384,male,Bachelor,Suburban,Married,Nova,2020-09-17,Standard,Cancelled,0.05,0.32168054242445354,0.9276344474681617,0.06432748538011696,0.05,0.06001112648499399,0.12913528458384976,0.33384615384615385,1,1,2
598799,Georgianne Billow,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,male,Bachelor,Suburban,Married,Nova,2018-01-14,Standard,Active,0.5875,0.32172517485703045,0.91029691312662,0.5847953216374269,0.46,0.43778997453714297,0.3803332814828568,0.3523076923076923,0,0,1
420508,Brandon Napenas,British Columbia,Whistler,0.40208005473982533,0.14693774291158257,female,Bachelor,Urban,Divorced,Nova,2017-10-10,Standard,Active,0.625,0.32173811065799196,0.9208941735532503,0.45321637426900585,0.34,0.6000605750331449,0.270383509541324,0.3353846153846154,0,0,1
355775,Vaughn Stamour,Quebec,Montreal,0.14189944398662568,0.7467379694288839,female,Bachelor,Suburban,Married,Nova,2016-09-24,Standard,Active,0.7875000000000001,0.32174910568743,0.9905778505126965,0.39473684210526316,0.72,0.41526431860950946,0.7231209638167304,0.8138461538461539,0,0,1
394196,Morris Scarsdale,Ontario,Toronto,0.03767991951405314,0.676108482215798,male,Bachelor,Rural,Married,Nova,2021-06-22,Standard,Cancelled,0.0625,0.3218305867633213,0.8996099736369085,0.14619883040935672,0.12,0.11747119315965494,0.0,0.3615384615384616,1,1,2
718029,Cleopatra Engelmeyer,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,female,Bachelor,Rural,Married,Nova,2015-06-29,Standard,Active,0.9750000000000001,0.3218305867633213,0.8996099736369085,0.7076023391812866,0.58,0.679957555352297,0.32390323697507667,0.3676923076923077,0,0,1
518061,Clare Berlacher,Saskatchewan,Regina,0.42062330601303666,0.3696425137673831,male,Bachelor,Rural,Single,Nova,2020-01-28,Standard,Active,0.28750000000000003,0.32184157869119634,0.9815481293190944,0.611111111111111,0.59,0.7271246405024835,0.24369389485726906,0.43230769230769234,0,1,1
899871,Heike Gilyard,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,male,Bachelor,Urban,Married,Nova,2019-05-19,Standard,Active,0.3875,0.32188295676100065,0.9404387477602004,0.5906432748538012,0.32,0.7364620979181228,0.08919118274282331,0.2430769230769231,0,0,1
995333,Savannah Wands,Ontario,Toronto,0.03767991951405314,0.676108482215798,male,Bachelor,Suburban,Single,Nova,2019-03-24,Standard,Active,0.41250000000000003,0.3220497091527368,0.9588554208302077,0.5146198830409356,0.39,0.6391209402862724,0.11168843550386119,0.3384615384615385,0,0,1
455866,Eddie Stiver,Ontario,Toronto,0.03767991951405314,0.676108482215798,male,Bachelor,Suburban,Married,Nova,2015-09-27,Standard,Active,0.9375,0.32215501675796787,0.9522651044871259,0.6257309941520468,0.34,0.5367617716217342,0.17740389681420637,0.2430769230769231,0,0,1
663719,Kerry Koehl,Quebec,Tremblant,0.1766740729614762,0.7342424903874907,male,Bachelor,Suburban,Married,Nova,2019-01-25,Standard,Active,0.4375,0.32215501675796787,0.9522651044871259,0.4327485380116959,0.54,0.5289763212560514,0.581270604292216,0.556923076923077,0,0,1
704967,Lael Arnitz,New Brunswick,Moncton,0.17494631338369793,0.8534730810994458,female,Bachelor,Urban,Married,Nova,2019-12-29,Standard,Active,0.30000000000000004,0.32215501675796787,0.9522651044871259,0.45029239766081874,0.62,0.5200272517441649,0.45893944031592,0.6153846153846154,0,1,1
546796,Sherron Pedez,Quebec,Tremblant,0.1766740729614762,0.7342424903874907,male,Bachelor,Urban,Married,Nova,2017-11-20,Standard,Active,0.6125,0.32225577027565855,0.9426456195825039,0.6345029239766081,0.43,0.6485732571759789,0.27246589158567125,0.3030769230769231,0,0,1
169253,Sanora Perkiss,Quebec,Montreal,0.14189944398662568,0.7467379694288839,female,College,Urban,Single,Nova,2021-07-16,Standard,Active,0.0625,0.3222932220204604,0.0,0.08771929824561403,0.11,0.0861867300518721,0.09074669704101039,0.5461538461538462,1,2,0
459737,Augustina Schierbrock,British Columbia,West Vancouver,0.3576683905922917,0.1444745476011431,male,College,Urban,Single,Nova,2017-03-08,Standard,Active,0.7125,0.3222932220204604,0.0,0.4707602339181286,0.24,0.39144824878618245,0.0,0.22769230769230772,1,2,0
831424,Otelia Seward,Ontario,Toronto,0.03767991951405314,0.676108482215798,female,Bachelor,Rural,Married,Nova,2020-09-07,Standard,Active,0.1875,0.32248880555991644,0.9095445533184804,0.21929824561403508,0.08,0.07563496367323405,0.0,0.16153846153846155,1,1,2
598364,Victor Kirchberg,Ontario,Toronto,0.03767991951405314,0.676108482215798,female,Bachelor,Urban,Single,Nova,2020-01-12,Standard,Active,0.28750000000000003,0.32256752242471176,0.9399007188302477,0.4298245614035088,0.47000000000000003,0.42289573371473793,0.08367161587828854,0.48923076923076925,0,1,1
351367,John Arca,Manitoba,Winnipeg,0.38960933373567297,0.4604870464441104,male,College,Urban,Married,Nova,2015-06-20,Standard,Active,0.9750000000000001,0.3225778445459109,0.0,0.52046783625731,0.43,0.38217369729277056,0.0,0.36923076923076925,0,2,0
526822,Lidia Loughmiller,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,male,Bachelor,Rural,Married,Nova,2019-05-23,Standard,Active,0.3875,0.3225784896676931,0.9841329174724555,0.6461988304093568,0.5700000000000001,0.5148779526818283,0.0,0.3953846153846154,0,1,1
504403,Luciano Villicana,Quebec,Tremblant,0.1766740729614762,0.7342424903874907,female,Bachelor,Urban,Married,Nova,2019-04-27,Standard,Active,0.4,0.32260429349786657,0.9700034142614842,0.39766081871345027,0.38,0.3519388363471541,0.07451415267121948,0.42615384615384616,1,1,2
945485,Pasty Rowe,New Brunswick,Fredericton,0.1679420761892132,0.830825686433379,male,Bachelor,Urban,Married,Nova,2015-08-05,Standard,Active,0.9500000000000001,0.32260429349786657,0.9700034142614842,0.6081871345029239,0.58,0.5850635504271002,0.6967324164161954,0.4276923076923077,0,0,1
373374,Billi Strawder,Ontario,Ottawa,0.13738000291380414,0.7208717348149895,male,College,Urban,Married,Nova,2017-05-29,Standard,Active,0.6875,0.3227010397730572,0.0,0.4298245614035088,0.31,0.4108144266869388,0.0,0.32153846153846155,1,2,0
655039,Dalia Moberg,Quebec,Quebec City,0.2158827247948043,0.7753893404254446,male,Bachelor,Urban,Married,Nova,2021-09-06,Standard,Active,0.037500000000000006,0.32283321351864425,0.9586179219967816,0.038011695906432746,0.0,0.054481021929172986,0.0,0.0,1,1,2
842641,Berenice Fishburn,Alberta,Peace River,0.7470150421757369,0.2157704686211166,female,Bachelor,Suburban,Divorced,Nova,2016-04-26,Standard,Active,0.8500000000000001,0.3229653339873848,0.8998056825266958,0.5146198830409356,0.3,0.535831943458809,0.14611798826841152,0.26,1,0,1
205698,Christiane Double,Quebec,Montreal,0.14189944398662568,0.7467379694288839,female,Bachelor,Rural,Married,Nova,2016-03-23,Standard,Active,0.8625,0.3230413596755346,0.8713220463887903,0.6052631578947368,0.6,0.3995142483317995,0.7162867364808246,0.4430769230769231,0,0,1
348202,Bridgette Bassil,Ontario,Toronto,0.03767991951405314,0.676108482215798,male,College,Urban,Married,Nova,2017-05-20,Standard,Active,0.6875,0.3230413596755346,0.0,0.48538011695906436,0.33,0.5280818776743793,0.0872342453999428,0.3046153846153846,1,2,0
339151,Victoria Treisch,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,female,Bachelor,Suburban,Married,Nova,2018-07-28,Standard,Active,0.5125000000000001,0.3233040923470951,0.8612770231558547,0.5321637426900585,0.36,0.5560675710703527,0.5621628673648082,0.3030769230769231,0,0,1
438822,Joline Uyematsu,British Columbia,Victoria,0.3069133950644849,0.14197941321035823,male,Bachelor,Urban,Married,Nova,2019-08-08,Standard,Active,0.35000000000000003,0.32342701496571014,0.8943866939879987,0.587719298245614,0.22,0.6430421697151232,0.2195984765995454,0.1676923076923077,1,0,1
844125,Lizette Vinz,Ontario,Ottawa,0.13738000291380414,0.7208717348149895,female,College,Suburban,Married,Nova,2020-06-05,Standard,Active,0.225,0.3234572558737576,0.0,0.4766081871345029,0.68,0.46445085236120465,0.46567832967871103,0.6384615384615385,0,2,0
298817,Reggie Tapley,Alberta,Calgary,0.45464428134357915,0.2548567379230384,female,Bachelor,Urban,Divorced,Nova,2019-05-13,Standard,Active,0.3875,0.32352416200987033,0.9714901337188204,0.41520467836257313,0.21,0.46232089715078295,0.20700382857228877,0.22615384615384615,1,1,2
273052,Denver Kaua,Ontario,Ottawa,0.13738000291380414,0.7208717348149895,female,Bachelor,Rural,Single,Nova,2020-08-30,Standard,Active,0.1875,0.32357883476903204,0.9683645980921548,0.3187134502923976,0.28,0.2664411227246802,0.07940649602842076,0.39230769230769236,1,1,2
975298,Alyse Speno,Quebec,Quebec City,0.2158827247948043,0.7753893404254446,male,College,Rural,Married,Nova,2017-11-17,Standard,Active,0.6125,0.32358333682515017,0.0,0.6198830409356725,0.26,0.5557142869178429,0.0,0.18769230769230769,1,2,0
875796,Doug Rodenbeck,Quebec,Montreal,0.14189944398662568,0.7467379694288839,female,Doctor,Suburban,Divorced,Nova,2020-09-05,Standard,Active,0.1875,0.3236624342948722,0.8719314074500197,0.13450292397660818,0.09,0.1782152859706033,0.3126508472535138,0.29384615384615387,1,1,2
870574,Bernetta Thi,Ontario,Ottawa,0.13738000291380414,0.7208717348149895,female,Bachelor,Rural,Married,Nova,2020-08-24,Standard,Active,0.2,0.3237042260633487,0.9655328870430907,0.347953216374269,0.28,0.4335344169814537,0.23312643320571427,0.3584615384615385,1,1,2
644251,Lizabeth Goll,Ontario,Toronto,0.03767991951405314,0.676108482215798,male,College,Suburban,Single,Nova,2019-10-31,Standard,Active,0.3125,0.323732512851842,0.0,0.6345029239766081,0.54,0.6304887874406079,0.296952697311971,0.38153846153846155,0,2,0
369569,Williams Salviejo,Nova Scotia,Halifax,0.09381017332624264,0.8680823807735384,male,College,Rural,Single,Nova,2016-07-18,Standard,Active,0.8125,0.3238025764291961,0.0,0.9005847953216374,0.62,0.5923023651784267,0.30764811255902175,0.30923076923076925,0,2,0
244865,Eddy Ruller,British Columbia,Victoria,0.3069133950644849,0.14197941321035823,female,Bachelor,Suburban,Single,Nova,2020-09-01,Standard,Active,0.1875,0.32392402732899495,0.922966463460073,0.33040935672514615,0.33,0.3477407085284984,0.24988584532166533,0.44461538461538463,1,1,2
379629,Beula Paley,Quebec,Montreal,0.14189944398662568,0.7467379694288839,male,Bachelor,Suburban,Single,Nova,2016-03-22,Standard,Active,0.8625,0.32392402732899495,0.922966463460073,0.52046783625731,0.47000000000000003,0.5224671028705601,0.33728065993948547,0.40461538461538465,0,0,1
332387,Anisa Gerard,Ontario,Toronto,0.03767991951405314,0.676108482215798,male,Bachelor,Urban,Divorced,Nova,2018-06-16,Standard,Active,0.525,0.3240923134401048,0.9192303795913689,0.5994152046783626,0.59,0.49699778677869155,0.5021927733816379,0.44000000000000006,0,0,1
428452,Hope Bellitti,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,male,Doctor,Suburban,Married,Nova,2021-10-08,Standard,Active,0.025,0.3243118547015329,0.8951337078696164,0.04678362573099415,0.05,0.007919406280426176,0.0,0.4523076923076923,1,1,2
167795,Verdell Dari,Ontario,Toronto,0.03767991951405314,0.676108482215798,female,Bachelor,Suburban,Married,Nova,2019-12-12,Standard,Active,0.30000000000000004,0.32433046401208276,0.9692516394882966,0.6666666666666666,0.46,0.5581177705579502,0.353187048085463,0.30923076923076925,0,1,1
182272,Irvin Staudt,Ontario,Kingston,0.07026547417201279,0.7112928645835699,female,Bachelor,Suburban,Married,Nova,2016-04-06,Standard,Active,0.8500000000000001,0.32433623910053866,0.9103676472299442,0.5964912280701754,0.61,0.4779914925356787,0.4103697608020433,0.4584615384615385,0,0,1
262613,Jules Fingerman,Newfoundland,St. John's,0.2580354013675037,1.0,female,Bachelor,Rural,Married,Nova,2019-04-15,Standard,Active,0.4,0.32433623910053866,0.9103676472299442,0.4327485380116959,0.45,0.5405394969155035,0.45428544189150544,0.46461538461538465,0,0,1
293212,Willow Tosi,Ontario,Trenton,0.06293343400842488,0.6980514440702621,female,Bachelor,Urban,Married,Nova,2019-06-11,Standard,Active,0.375,0.32433623910053866,0.9103676472299442,0.6140350877192983,0.55,0.8337122666267514,0.0,0.40153846153846157,0,0,1
567227,Monserrate Pumarejo,Alberta,Edmonton,0.5953601051495396,0.26189936585988205,male,College,Urban,Single,Nova,2020-03-14,Standard,Active,0.2625,0.32456202945063284,0.0,0.6432748538011696,0.74,0.47158168797370753,0.2387237757851584,0.5153846153846154,0,2,0
665890,Deon Slocomb,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,male,College,Rural,Single,Nova,2019-06-16,Standard,Active,0.375,0.324605630120967,0.0,0.6491228070175439,0.3,0.5506768986144689,0.4284739401177174,0.2076923076923077,0,2,0
204763,Mariana Zaragoza,Nova Scotia,Halifax,0.09381017332624264,0.8680823807735384,female,Doctor,Suburban,Married,Nova,2019-10-28,Standard,Active,0.325,0.32465307132025556,0.8359923381075558,0.4941520467836257,0.26,0.5064165444822097,0.16724287599540372,0.23538461538461541,1,1,2
691259,Walker Warlick,Nova Scotia,Halifax,0.09381017332624264,0.8680823807735384,female,Bachelor,Rural,Divorced,Nova,2021-06-07,Standard,Active,0.07500000000000001,0.3246831993276347,0.950559731931678,0.5233918128654971,0.39,0.5496180290619744,0.0,0.33384615384615385,1,1,2
205170,Markita Russe,Ontario,Toronto,0.03767991951405314,0.676108482215798,male,Bachelor,Urban,Married,Nova,2019-03-31,Standard,Active,0.41250000000000003,0.32476651769391207,0.9950246776734335,0.5175438596491228,0.52,0.6287205412829943,0.2301910271913935,0.44923076923076927,0,0,1
462337,Ayesha Hambleton,Quebec,Quebec City,0.2158827247948043,0.7753893404254446,female,Bachelor,Rural,Married,Nova,2020-05-20,Standard,Cancelled,0.1625,0.32515271001722157,0.8859352430317637,0.2514619883040936,0.2,0.09664540128221365,0.0,0.35384615384615387,1,1,2
677435,Eneida Weegar,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,male,High School or Below,Urban,Married,Nova,2018-01-15,Standard,Active,0.5875,0.32536386656157523,0.8698263462374479,0.49122807017543857,0.39,0.41529226119549895,0.3287905625442193,0.3553846153846154,0,0,1
499132,Carin Taranto,Alberta,Edmonton,0.5953601051495396,0.26189936585988205,male,College,Suburban,Single,Nova,2017-05-01,Standard,Active,0.6875,0.3254003252824025,0.0,0.4473684210526315,0.68,0.38779521201682843,0.16231289922776243,0.68,0,2,0
482777,Melvin Pedez,Manitoba,Winnipeg,0.38960933373567297,0.4604870464441104,male,High School or Below,Rural,Married,Nova,2021-09-04,Standard,Active,0.037500000000000006,0.32546619654733977,0.8320827026045396,0.04093567251461988,0.02,0.026496311438234388,0.0,0.20461538461538464,1,1,2
818597,Lakeisha Cobb,Quebec,Hull,0.1377858380998389,0.7206753033987967,male,College,Urban,Divorced,Nova,2020-01-27,Standard,Active,0.28750000000000003,0.32547770667181464,0.0,0.4415204678362573,0.24,0.37405125091515473,0.26395070525011166,0.2430769230769231,1,2,0
498632,Josefina Minster,British Columbia,West Vancouver,0.3576683905922917,0.1444745476011431,male,Bachelor,Suburban,Married,Nova,2017-05-05,Standard,Active,0.6875,0.32577363382632374,0.9720036920122223,0.6666666666666666,0.38,0.479414177366056,0.7272004255084275,0.25538461538461543,0,0,1
422152,Rhona Ghia,Ontario,Trenton,0.06293343400842488,0.6980514440702621,male,Doctor,Suburban,Divorced,Nova,2019-04-24,Standard,Active,0.4,0.32585092714549946,0.8224064265951995,0.7602339181286549,0.8200000000000001,0.5921634947385093,0.3427876823338736,0.48307692307692307,0,0,1
